split,label_path,line_no,error,raw
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,7,format_bukan_5_kolom,3 0.615909090909091 0.21818181818181817 0.6227272727272727 0.2159090909090909 0.6272727272727273 0.22045454545454546 0.6272727272727273 0.25795454545454544 0.6227272727272727 0.275 0.6125 0.26590909090909093 0.6125 0.23068181818181818 0.615909090909091 0.21931818181818183
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,8,format_bukan_5_kolom,3 0.6284090909090909 0.24659090909090908 0.6420454545454546 0.24772727272727274 0.6420454545454546 0.2818181818181818 0.6443181818181818 0.2863636363636364 0.6420454545454546 0.3 0.6375 0.30227272727272725 0.6306818181818182 0.3 0.6261363636363636 0.2772727272727273 0.6284090909090909 0.24772727272727274
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,9,format_bukan_5_kolom,3 0.6 0.2215909090909091 0.6034090909090909 0.22272727272727272 0.6068181818181818 0.22840909090909092 0.6045454545454545 0.24659090909090908 0.5988636363636364 0.24545454545454545 0.5954545454545455 0.2409090909090909 0.5943181818181819 0.23068181818181818 0.5954545454545455 0.225 0.5988636363636364 0.2215909090909091
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,10,format_bukan_5_kolom,3 0.7704545454545455 0.6806818181818182 0.7738636363636363 0.6806818181818182 0.7829545454545455 0.6954545454545454 0.7875 0.6954545454545454 0.7954545454545454 0.6909090909090909 0.8 0.6920454545454545 0.803409090909091 0.6897727272727273 0.8045454545454546 0.6852272727272727 0.803409090909091 0.6897727272727273 0.8068181818181818 0.696590909090909 0.8045454545454546 0.6988636363636364 0.8045454545454546 0.7034090909090909 0.7988636363636363 0.7056818181818182 0.7988636363636363 0.7113636363636363 0.8022727272727272 0.7193181818181819 0.8090909090909091 0.725 0.8125 0.7522727272727273 0.8170454545454545 0.7681818181818182 0.8159090909090909 0.7761363636363636 0.8113636363636364 0.7795454545454545 0.7954545454545454 0.7795454545454545 0.7840909090909091 0.7772727272727272 0.7806818181818181 0.7738636363636363 0.7772727272727272 0.775 0.7784090909090909 0.7784090909090909 0.775 0.7784090909090909 0.7715909090909091 0.7579545454545454 0.7681818181818182 0.7522727272727273 0.7681818181818182 0.7340909090909091 0.7659090909090909 0.7318181818181818 0.7681818181818182 0.7204545454545455 0.7659090909090909 0.7090909090909091 0.7693181818181818 0.696590909090909 0.7681818181818182 0.6840909090909091 0.7704545454545455 0.6818181818181818
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,11,format_bukan_5_kolom,3 0.6613636363636364 0.47045454545454546 0.6727272727272727 0.4738636363636364 0.6738636363636363 0.4772727272727273 0.6795454545454546 0.48068181818181815 0.675 0.49772727272727274 0.6772727272727272 0.5443181818181818 0.675 0.5465909090909091 0.6613636363636364 0.5454545454545454 0.6579545454545455 0.5375 0.6590909090909091 0.5 0.6556818181818181 0.4772727272727273 0.6602272727272728 0.4715909090909091
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,12,format_bukan_5_kolom,3 0.775 0.5602272727272727 0.7795454545454545 0.5636363636363636 0.7886363636363637 0.5636363636363636 0.7897727272727273 0.5613636363636364 0.7931818181818182 0.5704545454545454 0.7909090909090909 0.6022727272727273 0.7886363636363637 0.6045454545454545 0.7818181818181819 0.6 0.775 0.5852272727272727 0.775 0.5613636363636364
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,13,format_bukan_5_kolom,3 0.7693181818181818 0.5397727272727273 0.775 0.5431818181818182 0.7840909090909091 0.5431818181818182 0.7920454545454545 0.5488636363636363 0.7931818181818182 0.5761363636363637 0.7897727272727273 0.5829545454545455 0.7897727272727273 0.5943181818181819 0.7863636363636364 0.6 0.7829545454545455 0.5965909090909091 0.7829545454545455 0.5909090909090909 0.7795454545454545 0.5886363636363636 0.7818181818181819 0.5806818181818182 0.7784090909090909 0.5795454545454546 0.7761363636363636 0.5818181818181818 0.775 0.5784090909090909 0.7761363636363636 0.5670454545454545 0.7715909090909091 0.553409090909091 0.7659090909090909 0.5465909090909091 0.759090909090909 0.5488636363636363 0.7579545454545454 0.5568181818181818 0.7556818181818182 0.553409090909091 0.7556818181818182 0.5329545454545455 0.7534090909090909 0.525 0.759090909090909 0.5227272727272727 0.7636363636363637 0.5375 0.7681818181818182 0.5397727272727273
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,14,format_bukan_5_kolom,3 0.30454545454545456 0 0.3159090909090909 0 0.31363636363636366 0.007954545454545454 0.30568181818181817 0.007954545454545454 0.3034090909090909 0.004545454545454545 0.30454545454545456 0.0011363636363636363
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,15,format_bukan_5_kolom,3 0.5704545454545454 0.11136363636363636 0.5784090909090909 0.1125 0.5806818181818182 0.1159090909090909 0.5852272727272727 0.11704545454545455 0.5886363636363636 0.13522727272727272 0.5886363636363636 0.1590909090909091 0.5852272727272727 0.1625 0.5806818181818182 0.1625 0.5704545454545454 0.13295454545454546 0.5704545454545454 0.1125
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,16,format_bukan_5_kolom,3 0.6375 0.11477272727272728 0.6443181818181818 0.11704545454545455 0.6545454545454545 0.12840909090909092 0.6579545454545455 0.12954545454545455 0.6545454545454545 0.1375 0.6431818181818182 0.13863636363636364 0.6397727272727273 0.1409090909090909 0.634090909090909 0.1409090909090909 0.6306818181818182 0.1318181818181818 0.6318181818181818 0.11818181818181818 0.6363636363636364 0.11477272727272728
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,17,format_bukan_5_kolom,3 0.9329545454545455 0.9125 0.9352272727272727 0.9125 0.9386363636363636 0.9170454545454545 0.9397727272727273 0.9545454545454546 0.9318181818181818 0.9715909090909091 0.9272727272727272 0.9988636363636364 0.9034090909090909 0.9977272727272727 0.9034090909090909 0.9875 0.9 0.9829545454545454 0.9 0.9556818181818182 0.8965909090909091 0.946590909090909 0.8977272727272727 0.9375 0.8909090909090909 0.9363636363636364 0.8875 0.9386363636363636 0.8863636363636364 0.9363636363636364 0.8886363636363637 0.9306818181818182 0.8920454545454546 0.9306818181818182 0.8977272727272727 0.9261363636363636 0.9 0.9159090909090909 0.9204545454545454 0.9159090909090909 0.925 0.9215909090909091 0.928409090909091 0.9215909090909091 0.9329545454545455 0.9136363636363637
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,18,format_bukan_5_kolom,3 0.7306818181818182 0.5670454545454545 0.7454545454545455 0.5659090909090909 0.7488636363636364 0.5681818181818182 0.7522727272727273 0.5761363636363637 0.7511363636363636 0.5818181818181818 0.7465909090909091 0.5863636363636363 0.740909090909091 0.615909090909091 0.7375 0.6125 0.7306818181818182 0.5920454545454545 0.7284090909090909 0.575 0.7306818181818182 0.5681818181818182
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,19,format_bukan_5_kolom,3 0.5352272727272728 0.6056818181818182 0.5420454545454545 0.6090909090909091 0.5454545454545454 0.6136363636363636 0.5579545454545455 0.6170454545454546 0.5613636363636364 0.6227272727272727 0.5602272727272727 0.6420454545454546 0.5579545454545455 0.6420454545454546 0.5545454545454546 0.6465909090909091 0.553409090909091 0.6625 0.55 0.65 0.5465909090909091 0.65 0.5397727272727273 0.6590909090909091 0.5420454545454545 0.6647727272727273 0.5409090909090909 0.6761363636363636 0.5465909090909091 0.6829545454545455 0.5465909090909091 0.6909090909090909 0.5363636363636364 0.7125 0.5375 0.7318181818181818 0.5340909090909091 0.7488636363636364 0.5284090909090909 0.7568181818181818 0.5227272727272727 0.7568181818181818 0.5193181818181818 0.7545454545454545 0.5125 0.7397727272727272 0.5102272727272728 0.6920454545454545 0.5159090909090909 0.6670454545454545 0.5284090909090909 0.65 0.5284090909090909 0.6431818181818182 0.5352272727272728 0.6215909090909091 0.5352272727272728 0.6068181818181818
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,20,format_bukan_5_kolom,3 0.6329545454545454 0.1159090909090909 0.6568181818181819 0.1159090909090909 0.6659090909090909 0.13295454545454546 0.6659090909090909 0.14431818181818182 0.6613636363636364 0.15113636363636362 0.6579545454545455 0.15 0.6545454545454545 0.13977272727272727 0.6477272727272727 0.13863636363636364 0.634090909090909 0.1409090909090909 0.6318181818181818 0.13522727272727272 0.6329545454545454 0.11704545454545455
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,21,format_bukan_5_kolom,3 0.2897727272727273 0.023863636363636365 0.29318181818181815 0.03977272727272727 0.2852272727272727 0.03977272727272727 0.28295454545454546 0.042045454545454546 0.2784090909090909 0.04090909090909091 0.2772727272727273 0.025 0.27954545454545454 0.020454545454545454 0.28863636363636364 0.023863636363636365
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,22,format_bukan_5_kolom,3 0.5738636363636364 0.8784090909090909 0.5761363636363637 0.8852272727272728 0.5738636363636364 0.9022727272727272 0.571590909090909 0.9102272727272728 0.5625 0.9204545454545454 0.5636363636363636 0.9227272727272727 0.5806818181818182 0.925 0.5931818181818181 0.9238636363636363 0.5977272727272728 0.9193181818181818 0.5954545454545455 0.9159090909090909 0.6034090909090909 0.9113636363636364 0.6022727272727273 0.9022727272727272 0.6056818181818182 0.8931818181818182 0.6136363636363636 0.8909090909090909 0.615909090909091 0.8954545454545455 0.6136363636363636 0.9068181818181819 0.6090909090909091 0.9136363636363637 0.6045454545454545 0.9159090909090909 0.6034090909090909 0.9295454545454546 0.6045454545454545 0.9613636363636363 0.6068181818181818 0.9670454545454545 0.6068181818181818 0.9954545454545455 0.5988636363636364 0.9988636363636364 0.5613636363636364 0.9988636363636364 0.5568181818181818 0.9943181818181818 0.5556818181818182 0.95 0.5511363636363636 0.946590909090909 0.5454545454545454 0.946590909090909 0.5420454545454545 0.9420454545454545 0.5431818181818182 0.9375 0.5522727272727272 0.9340909090909091 0.5545454545454546 0.9193181818181818 0.553409090909091 0.9090909090909091 0.5511363636363636 0.9068181818181819 0.5465909090909091 0.9079545454545455 0.5454545454545454 0.8931818181818182 0.5488636363636363 0.8931818181818182 0.5488636363636363 0.8965909090909091 0.5545454545454546 0.8988636363636363 0.5602272727272727 0.8795454545454545 0.5681818181818182 0.8772727272727273 0.5727272727272728 0.8784090909090909
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,23,format_bukan_5_kolom,3 0.95 0.7704545454545455 0.9522727272727273 0.7715909090909091 0.9534090909090909 0.7886363636363637 0.9613636363636363 0.803409090909091 0.9647727272727272 0.8056818181818182 0.9659090909090909 0.8125 0.9647727272727272 0.8159090909090909 0.9590909090909091 0.8181818181818182 0.9568181818181818 0.8318181818181818 0.9613636363636363 0.8352272727272727 0.9659090909090909 0.8318181818181818 0.9670454545454545 0.825 0.9681818181818181 0.8306818181818182 0.9659090909090909 0.8522727272727273 0.9704545454545455 0.8590909090909091 0.9681818181818181 0.8625 0.9715909090909091 0.8795454545454545 0.9715909090909091 0.8897727272727273 0.9693181818181819 0.8954545454545455 0.9704545454545455 0.9136363636363637 0.9704545454545455 0.9102272727272728 0.9647727272727272 0.9034090909090909 0.9590909090909091 0.9011363636363636 0.9488636363636364 0.9022727272727272 0.9454545454545454 0.8965909090909091 0.9454545454545454 0.8579545454545454 0.9397727272727273 0.8443181818181819 0.9397727272727273 0.8306818181818182 0.9352272727272727 0.8284090909090909 0.9352272727272727 0.8 0.9329545454545455 0.7965909090909091 0.9352272727272727 0.7965909090909091 0.9363636363636364 0.8011363636363636 0.9443181818181818 0.8079545454545455 0.9477272727272728 0.8068181818181818 0.9488636363636364 0.7954545454545454 0.9454545454545454 0.7772727272727272 0.9488636363636364 0.7715909090909091
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,24,format_bukan_5_kolom,3 0.990909090909091 0.8 0.9965909090909091 0.8079545454545455 0.9965909090909091 0.8147727272727273 0.990909090909091 0.821590909090909 0.9943181818181818 0.8352272727272727 0.9943181818181818 0.8795454545454545 0.9920454545454546 0.8863636363636364 0.9920454545454546 0.8988636363636363 0.9840909090909091 0.9238636363636363 0.9840909090909091 0.946590909090909 0.9818181818181818 0.9488636363636364 0.9818181818181818 0.9545454545454546 0.9738636363636364 0.9534090909090909 0.9704545454545455 0.9125 0.9681818181818181 0.9090909090909091 0.9681818181818181 0.8897727272727273 0.9704545454545455 0.8829545454545454 0.9681818181818181 0.8738636363636364 0.9625 0.8670454545454546 0.9625 0.8375 0.9659090909090909 0.8352272727272727 0.9659090909090909 0.8113636363636364 0.9636363636363636 0.8090909090909091 0.9636363636363636 0.8045454545454546 0.9772727272727273 0.8022727272727272 0.9863636363636363 0.8045454545454546 0.990909090909091 0.8011363636363636
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,25,format_bukan_5_kolom,3 0.42045454545454547 0.14886363636363636 0.42272727272727273 0.14886363636363636 0.42727272727272725 0.1590909090909091 0.42727272727272725 0.17045454545454544 0.4238636363636364 0.18295454545454545 0.42159090909090907 0.18636363636363637 0.41704545454545455 0.18522727272727274 0.4147727272727273 0.16704545454545455 0.4159090909090909 0.15454545454545454 0.42045454545454547 0.15
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,26,format_bukan_5_kolom,3 0.8295454545454546 0.6647727272727273 0.8420454545454545 0.6727272727272727 0.8465909090909091 0.6795454545454546 0.8363636363636363 0.7079545454545455 0.8363636363636363 0.7170454545454545 0.8386363636363636 0.7215909090909091 0.8284090909090909 0.7443181818181818 0.8204545454545454 0.7295454545454545 0.8193181818181818 0.7045454545454546 0.8159090909090909 0.6931818181818182 0.8125 0.6897727272727273 0.8102272727272727 0.678409090909091 0.8102272727272727 0.6704545454545454 0.8136363636363636 0.6659090909090909 0.8284090909090909 0.6647727272727273
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,27,format_bukan_5_kolom,3 0.8727272727272727 0.7875 0.8795454545454545 0.7920454545454545 0.8943181818181818 0.7931818181818182 0.8965909090909091 0.7954545454545454 0.8943181818181818 0.8590909090909091 0.884090909090909 0.8886363636363637 0.8784090909090909 0.8965909090909091 0.8727272727272727 0.8965909090909091 0.8704545454545455 0.8943181818181818 0.865909090909091 0.8818181818181818 0.865909090909091 0.875 0.8602272727272727 0.8613636363636363 0.8556818181818182 0.8568181818181818 0.8477272727272728 0.8318181818181818 0.8477272727272728 0.8159090909090909 0.8534090909090909 0.8147727272727273 0.8545454545454545 0.8125 0.8647727272727272 0.8125 0.8681818181818182 0.8090909090909091 0.8693181818181818 0.7920454545454545 0.8727272727272727 0.7886363636363637
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,28,format_bukan_5_kolom,3 0.5125 0.27954545454545454 0.5159090909090909 0.2806818181818182 0.5193181818181818 0.2863636363636364 0.5215909090909091 0.3034090909090909 0.5193181818181818 0.31477272727272726 0.5147727272727273 0.3170454545454545 0.5113636363636364 0.3159090909090909 0.5079545454545454 0.31931818181818183 0.5056818181818182 0.31931818181818183 0.5056818181818182 0.28295454545454546 0.5079545454545454 0.27954545454545454 0.5113636363636364 0.27954545454545454
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,29,format_bukan_5_kolom,3 0.8647727272727272 0.6602272727272728 0.8727272727272727 0.6761363636363636 0.875 0.6715909090909091 0.8806818181818182 0.6715909090909091 0.8818181818181818 0.6738636363636363 0.8829545454545454 0.6920454545454545 0.8806818181818182 0.7 0.8772727272727273 0.7022727272727273 0.8727272727272727 0.6977272727272728 0.8727272727272727 0.6920454545454545 0.8681818181818182 0.6806818181818182 0.8647727272727272 0.6772727272727272 0.8556818181818182 0.6761363636363636 0.8556818181818182 0.6636363636363637 0.8590909090909091 0.6590909090909091 0.8636363636363636 0.6602272727272728
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,30,format_bukan_5_kolom,3 0.7625 0.6284090909090909 0.7647727272727273 0.6295454545454545 0.7670454545454546 0.6477272727272727 0.7715909090909091 0.6534090909090909 0.7761363636363636 0.6727272727272727 0.7727272727272727 0.6818181818181818 0.7681818181818182 0.6863636363636364 0.7670454545454546 0.7090909090909091 0.7647727272727273 0.7125 0.7636363636363637 0.7272727272727273 0.7613636363636364 0.7295454545454545 0.7579545454545454 0.7215909090909091 0.7579545454545454 0.7090909090909091 0.7556818181818182 0.7068181818181818 0.7534090909090909 0.6772727272727272 0.75 0.6602272727272728 0.7477272727272727 0.6579545454545455 0.7477272727272727 0.6454545454545455 0.7511363636363636 0.6363636363636364 0.7568181818181818 0.6295454545454545 0.7613636363636364 0.6284090909090909
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,31,format_bukan_5_kolom,3 0.8727272727272727 0.7897727272727273 0.8829545454545454 0.7931818181818182 0.884090909090909 0.7954545454545454 0.8875 0.7931818181818182 0.8965909090909091 0.7931818181818182 0.8977272727272727 0.8102272727272727 0.8920454545454546 0.8693181818181818 0.8863636363636364 0.884090909090909 0.8795454545454545 0.8920454545454546 0.8727272727272727 0.8954545454545455 0.865909090909091 0.8761363636363636 0.8715909090909091 0.8261363636363637 0.8693181818181818 0.8056818181818182 0.8704545454545455 0.7931818181818182 0.8727272727272727 0.7909090909090909
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,32,format_bukan_5_kolom,3 0.509090909090909 0.3170454545454545 0.5170454545454546 0.3181818181818182 0.5261363636363636 0.3386363636363636 0.5125 0.3397727272727273 0.5056818181818182 0.3375 0.5045454545454545 0.3215909090909091 0.5056818181818182 0.3181818181818182 0.5079545454545454 0.3181818181818182
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,33,format_bukan_5_kolom,3 0.6295454545454545 0.3090909090909091 0.634090909090909 0.31477272727272726 0.634090909090909 0.33181818181818185 0.6363636363636364 0.33636363636363636 0.6375 0.35113636363636364 0.6363636363636364 0.39545454545454545 0.634090909090909 0.3965909090909091 0.6329545454545454 0.3613636363636364 0.6261363636363636 0.3465909090909091 0.625 0.32954545454545453 0.6215909090909091 0.32840909090909093 0.6227272727272727 0.3159090909090909 0.625 0.31022727272727274 0.6284090909090909 0.3090909090909091
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,34,format_bukan_5_kolom,3 0.8454545454545455 0.7602272727272728 0.865909090909091 0.7647727272727273 0.8715909090909091 0.775 0.8715909090909091 0.7897727272727273 0.8681818181818182 0.7954545454545454 0.8670454545454546 0.8159090909090909 0.8522727272727273 0.8159090909090909 0.8488636363636364 0.8204545454545454 0.8488636363636364 0.8329545454545455 0.8477272727272728 0.8204545454545454 0.8306818181818182 0.7943181818181818 0.8352272727272727 0.7613636363636364 0.8443181818181819 0.7602272727272728
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,35,format_bukan_5_kolom,3 0 0.16818181818181818 0.0022727272727272726 0.16818181818181818 0.006818181818181818 0.17386363636363636 0.006818181818181818 0.19204545454545455 0.00909090909090909 0.19772727272727272 0.00909090909090909 0.21363636363636362 0 0.21363636363636362 0 0.1693181818181818
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,36,format_bukan_5_kolom,3 0.2784090909090909 0.020454545454545454 0.2840909090909091 0.02159090909090909 0.2840909090909091 0.038636363636363635 0.2806818181818182 0.042045454545454546 0.2772727272727273 0.0375 0.2784090909090909 0.02159090909090909
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,37,format_bukan_5_kolom,3 0.6852272727272727 0.5034090909090909 0.6943181818181818 0.5113636363636364 0.7045454545454546 0.5125 0.7068181818181818 0.5147727272727273 0.7045454545454546 0.5511363636363636 0.6954545454545454 0.5522727272727272 0.6875 0.55 0.6897727272727273 0.5284090909090909 0.6852272727272727 0.5193181818181818 0.6852272727272727 0.5045454545454545
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,38,format_bukan_5_kolom,3 0.5409090909090909 0.7534090909090909 0.5443181818181818 0.7556818181818182 0.5511363636363636 0.7772727272727272 0.5602272727272727 0.7806818181818181 0.5613636363636364 0.7829545454545455 0.5613636363636364 0.8102272727272727 0.5590909090909091 0.8125 0.5602272727272727 0.8170454545454545 0.553409090909091 0.8159090909090909 0.5511363636363636 0.8181818181818182 0.5488636363636363 0.8363636363636363 0.5443181818181818 0.8454545454545455 0.5431818181818182 0.8738636363636364 0.5420454545454545 0.884090909090909 0.5397727272727273 0.8863636363636364 0.5284090909090909 0.8829545454545454 0.525 0.8738636363636364 0.525 0.865909090909091 0.5284090909090909 0.8579545454545454 0.5261363636363636 0.8295454545454546 0.5284090909090909 0.8238636363636364 0.5295454545454545 0.7988636363636363 0.5352272727272728 0.7704545454545455 0.5352272727272728 0.7545454545454545 0.5397727272727273 0.7534090909090909
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,39,format_bukan_5_kolom,3 0.6590909090909091 0.2545454545454545 0.6647727272727273 0.26477272727272727 0.6647727272727273 0.29545454545454547 0.6545454545454545 0.30227272727272725 0.65 0.3 0.6488636363636363 0.28863636363636364 0.6511363636363636 0.26704545454545453 0.6556818181818181 0.2556818181818182 0.6579545454545455 0.2545454545454545
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,40,format_bukan_5_kolom,3 0.6215909090909091 0.3931818181818182 0.6261363636363636 0.3931818181818182 0.6306818181818182 0.39886363636363636 0.6261363636363636 0.4318181818181818 0.6227272727272727 0.4340909090909091 0.6147727272727272 0.4329545454545455 0.6079545454545454 0.42727272727272725 0.6079545454545454 0.4125 0.6102272727272727 0.4113636363636364 0.6147727272727272 0.4 0.6215909090909091 0.39431818181818185
train_bubat_barat,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat barat\train\labels\BubatSel_20260315_094958_jpg.rf.4d725861f0c6ae4231cfbb79eb496b04.txt,41,format_bukan_5_kolom,3 0.8590909090909091 0.4 0.8727272727272727 0.4034090909090909 0.8772727272727273 0.4125 0.8772727272727273 0.45454545454545453 0.8681818181818182 0.4693181818181818 0.8636363636363636 0.4693181818181818 0.8625 0.46704545454545454 0.8613636363636363 0.4693181818181818 0.8556818181818182 0.47045454545454546 0.85 0.45227272727272727 0.85 0.43636363636363634 0.8534090909090909 0.4056818181818182 0.8590909090909091 0.4011363636363636
